analysis,stratum,ratio,quantity,method,reference_method,bootstrap_mean,ci_low,ci_high,users,trips
prefix_analogue_q90,train_analogue_present,0.66,difference,last_observed_point,probabilistic_grid_pattern_retrieval,-0.27709853593019795,-0.3649459120928243,-0.19292094950629493,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,last_observed_point,tsmini,-0.2518748226897628,-0.33952622294868984,-0.17005195127279737,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,0.13894127524291433,0.04791152539556833,0.22904428374446548,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,-0.13815726068728362,-0.21110762085292092,-0.06941511043240017,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,most_frequent_personal_destination,tsmini,-0.11293354744684855,-0.19197586142652953,-0.03932564063726837,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,-0.27709853593019795,-0.3649459120928243,-0.19292094950629493,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,nearest_known_destination_to_current_point,tsmini,-0.2518748226897628,-0.33952622294868984,-0.17005195127279737,37,1263
prefix_analogue_q90,train_analogue_present,0.66,difference,probabilistic_grid_pattern_retrieval,tsmini,0.02522371324043506,-0.01106983346727759,0.05760417341155488,37,1263
prefix_analogue_q90,train_analogue_present,0.75,rate,recurrent,,0.49306236436442613,0.4275707030236943,0.5594453913407419,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,current_position_only_personal_retrieval,,0.48843206969707037,0.41377937002877174,0.5640100716296261,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,geometric_retrieval,,0.5057086378824108,0.43410675443574614,0.5774985337899433,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,last_observed_point,,0.30189899616930094,0.2393680506835079,0.3667773743047485,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,most_frequent_personal_destination,,0.3668395489124564,0.2975403117351902,0.4358927491252725,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,nearest_known_destination_to_current_point,,0.30189899616930094,0.2393680506835079,0.3667773743047485,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,probabilistic_grid_pattern_retrieval,,0.5154790792858336,0.44916432137030654,0.5835333144248347,37,1259
prefix_analogue_q90,train_analogue_present,0.75,rate,tsmini,,0.48680534053467284,0.4213041050383915,0.552926275904295,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,current_position_only_personal_retrieval,0.004630294667355883,-0.04124668386506451,0.05022341081688126,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,geometric_retrieval,-0.01264627351798469,-0.05246430509363288,0.024730073085805625,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,last_observed_point,0.19116336819512525,0.11758361967374563,0.26770208032792014,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,most_frequent_personal_destination,0.12622281545196976,0.06228788419710848,0.196440002854086,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,nearest_known_destination_to_current_point,0.19116336819512525,0.11758361967374563,0.26770208032792014,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,probabilistic_grid_pattern_retrieval,-0.02241671492140747,-0.051735517533136335,0.006910165101666758,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,recurrent,tsmini,0.00625702382975337,-0.02678222283081587,0.03843842254758932,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,current_position_only_personal_retrieval,geometric_retrieval,-0.017276568185340575,-0.058226385313326065,0.02070199182328908,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,current_position_only_personal_retrieval,last_observed_point,0.1865330735277694,0.11803469763904462,0.2602103064001391,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.12159252078461388,0.0344460287336711,0.21356874317341495,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.1865330735277694,0.11803469763904462,0.2602103064001391,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,-0.027047009588763354,-0.07634970367420206,0.02625275422316256,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,current_position_only_personal_retrieval,tsmini,0.001626729162397486,-0.03699380293741626,0.03895594411657738,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,geometric_retrieval,last_observed_point,0.20380964171310992,0.13442536131429494,0.2776179517597067,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,geometric_retrieval,most_frequent_personal_destination,0.13886908896995445,0.05912629416530374,0.22585335706490067,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.20380964171310992,0.13442536131429494,0.2776179517597067,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,-0.009770441403422779,-0.048045804910843794,0.03453158887595212,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,geometric_retrieval,tsmini,0.01890329734773806,-0.003905522348255967,0.04232429413016367,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,last_observed_point,most_frequent_personal_destination,-0.06494055274315548,-0.15948684752176867,0.03047726809172464,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,last_observed_point,probabilistic_grid_pattern_retrieval,-0.21358008311653276,-0.29086506164375353,-0.13820154902399326,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,last_observed_point,tsmini,-0.1849063443653719,-0.25747975342259916,-0.11743735118442554,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,0.06494055274315548,-0.030477268091724657,0.15948684752176867,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,-0.14863953037337724,-0.2176046765544823,-0.08321357519840704,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,most_frequent_personal_destination,tsmini,-0.11996579162221639,-0.1972704383126737,-0.04705838217836282,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,-0.21358008311653276,-0.29086506164375353,-0.13820154902399326,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,nearest_known_destination_to_current_point,tsmini,-0.1849063443653719,-0.25747975342259916,-0.11743735118442554,37,1259
prefix_analogue_q90,train_analogue_present,0.75,difference,probabilistic_grid_pattern_retrieval,tsmini,0.02867373875116084,-0.006591859574123382,0.061111780473404625,37,1259
