analogue_threshold_quantile,analogue_availability,method,ratio,users,trips,user_macro_hit_r90,trip_weighted_hit_r90,user_macro_within_200m,user_macro_within_1000m,mean_user_median_error_m
0.9,train_analogue_present,probabilistic_grid_pattern_retrieval,0.75,37,1259,0.5156733287676001,0.5146942017474185,0.5754308804304898,0.7005956674587616,518.6955953548826
0.9,train_analogue_present,tsmini,0.25,37,1278,0.3874718902569791,0.3746478873239436,0.4386154788631538,0.5635004880834539,1792.9405094756485
0.9,train_analogue_present,tsmini,0.5,37,1262,0.4325653744918971,0.424405705229794,0.4885291797700562,0.6253632294016203,1492.437834683345
0.9,train_analogue_present,tsmini,0.66,37,1263,0.4745944341745902,0.4608076009501187,0.53711536062902,0.6754890556727592,1180.5260431164447
0.9,train_analogue_present,tsmini,0.75,37,1259,0.4870731965298542,0.4786338363780777,0.5513213171284027,0.6950571783861538,837.4904773830724
0.95,no_close_train_analogue,bigru,0.25,25,125,0.1299333333333333,0.1456,0.1376666666666667,0.1683047619047619,190096.5117544765
0.95,no_close_train_analogue,bigru,0.5,24,122,0.1635309829059829,0.119672131147541,0.1810844017094017,0.2663728632478632,194026.6209238877
0.95,no_close_train_analogue,bigru,0.66,24,134,0.1467756609332696,0.1373134328358209,0.173580453363062,0.2322485445311532,208932.8902322969
0.95,no_close_train_analogue,bigru,0.75,24,132,0.1670932738758825,0.1727272727272727,0.1827813080639167,0.2634650687476774,202216.76377740604
0.95,no_close_train_analogue,current_position_only_personal_retrieval,0.25,25,125,0.0213333333333333,0.056,0.0213333333333333,0.0426666666666666,143625.2016859001
