catalog_eps_m,method,seed,ratio,user_id,n,coverage_r80,coverage_r90,coverage_r95,hit_r80,hit_r90,hit_r95,hit_fixed_200m,within_200m,within_1000m,median_error_m,p90_error_m,native_within_200m,native_within_1000m,native_median_error_m,native_p90_error_m,median_query_runtime_ms
200.0,recurrent,20260726,0.66,147,20,0.55,0.75,0.85,0.2,0.35,0.45,0.45,0.45,0.5,1342.2409856500926,2338.612122263958,0.45,0.5,1342.2409856500926,2338.612122263958,
200.0,recurrent,20260726,0.66,168,24,0.4583333333333333,0.75,0.875,0.4166666666666667,0.7083333333333334,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,35.57752252392417,9223.117716795881,0.8333333333333334,0.8333333333333334,35.57752252392417,9223.117716795881,
200.0,recurrent,20260726,0.66,179,18,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5555555555555556,517.2687410550286,9054.353814715148,0.3888888888888889,0.5555555555555556,517.2687410550286,9054.353814715148,
200.0,recurrent,20260726,0.75,0,40,0.65,0.725,0.725,0.3,0.3,0.3,0.3,0.3,0.475,1011.8772617255071,1074094.131241896,0.3,0.475,1011.8772617255071,1074094.131241896,
200.0,recurrent,20260726,0.75,16,12,0.6666666666666666,0.75,0.75,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,1212.9058996613853,6765.605868493995,0.4166666666666667,0.5,1212.9058996613853,6765.605868493995,
200.0,recurrent,20260726,0.75,17,95,0.10526315789473684,0.4421052631578947,0.8210526315789474,0.06315789473684211,0.24210526315789474,0.3894736842105263,0.3684210526315789,0.3684210526315789,0.45263157894736844,6955.088151943181,7999.071298368253,0.3684210526315789,0.45263157894736844,6955.088151943181,7999.071298368253,
200.0,recurrent,20260726,0.75,19,19,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.631578947368421,439.33259681688327,3477.5903920953847,0.47368421052631576,0.631578947368421,439.33259681688327,3477.5903920953847,
200.0,recurrent,20260726,0.75,20,33,0.7878787878787878,0.8484848484848485,0.8484848484848485,0.7272727272727273,0.7878787878787878,0.7878787878787878,0.8181818181818182,0.8181818181818182,0.9393939393939394,52.83701686083826,494.3059774591884,0.8181818181818182,0.9393939393939394,52.83701686083826,494.3059774591884,
200.0,recurrent,20260726,0.75,24,24,0.7083333333333334,0.7083333333333334,0.75,0.625,0.625,0.625,0.625,0.625,0.7916666666666666,74.77524624552862,17444.00990183103,0.625,0.7916666666666666,74.77524624552862,17444.00990183103,
200.0,recurrent,20260726,0.75,25,166,0.5060240963855421,0.5542168674698795,0.5783132530120482,0.3253012048192771,0.35542168674698793,0.3674698795180723,0.35542168674698793,0.35542168674698793,0.4457831325301205,1725.8112202572174,55465.22806795648,0.35542168674698793,0.4457831325301205,1725.8112202572174,55465.22806795648,
200.0,recurrent,20260726,0.75,26,11,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,41.49560927740728,803.3975007338955,0.8181818181818182,0.9090909090909091,41.49560927740728,803.3975007338955,
200.0,recurrent,20260726,0.75,28,16,0.4375,0.625,0.6875,0.375,0.5625,0.5625,0.625,0.625,0.6875,24.176107614373052,19656.447087807854,0.625,0.6875,24.176107614373052,19656.447087807854,
200.0,recurrent,20260726,0.75,29,11,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,33.28795689739256,816.5382001298186,0.8181818181818182,0.9090909090909091,33.28795689739256,816.5382001298186,
200.0,recurrent,20260726,0.75,35,19,0.47368421052631576,0.7368421052631579,0.7368421052631579,0.42105263157894735,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,5.536747478390478,5390.825247384065,0.6842105263157895,0.6842105263157895,5.536747478390478,5390.825247384065,
200.0,recurrent,20260726,0.75,36,18,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.6666666666666666,243.22318092033498,43436.32391314639,0.4444444444444444,0.6666666666666666,243.22318092033498,43436.32391314639,
200.0,recurrent,20260726,0.75,37,37,0.16216216216216217,0.24324324324324326,0.24324324324324326,0.13513513513513514,0.1891891891891892,0.1891891891891892,0.13513513513513514,0.13513513513513514,0.21621621621621623,9511.669016125914,16706.603692342822,0.13513513513513514,0.21621621621621623,9511.669016125914,16706.603692342822,
200.0,recurrent,20260726,0.75,38,26,0.4230769230769231,0.46153846153846156,0.5,0.3076923076923077,0.34615384615384615,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.5,1784.782713685309,9673.764674757034,0.3076923076923077,0.5,1784.782713685309,9673.764674757034,
200.0,recurrent,20260726,0.75,39,56,0.5535714285714286,0.6428571428571429,0.6428571428571429,0.375,0.42857142857142855,0.42857142857142855,0.48214285714285715,0.48214285714285715,0.5892857142857143,323.7094844940297,19905.536426196777,0.48214285714285715,0.5892857142857143,323.7094844940297,19905.536426196777,
200.0,recurrent,20260726,0.75,51,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.6363636363636364,615.9849580204451,3301.313995536748,0.2727272727272727,0.6363636363636364,615.9849580204451,3301.313995536748,
200.0,recurrent,20260726,0.75,52,25,0.28,0.36,0.44,0.04,0.08,0.08,0.08,0.08,0.08,4405.581502200134,8111.859216952448,0.08,0.08,4405.581502200134,8111.859216952448,
200.0,recurrent,20260726,0.75,62,145,0.503448275862069,0.6,0.6758620689655173,0.3724137931034483,0.45517241379310347,0.5310344827586206,0.3586206896551724,0.3586206896551724,0.6689655172413793,441.5371950036267,6155.106214912006,0.3586206896551724,0.6689655172413793,441.5371950036267,6155.106214912006,
200.0,recurrent,20260726,0.75,65,30,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.4666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.6333333333333333,134.00289800167974,2898.176318414745,0.5666666666666667,0.6333333333333333,134.00289800167974,2898.176318414745,
200.0,recurrent,20260726,0.75,68,99,0.47474747474747475,0.5959595959595959,0.6363636363636364,0.3434343434343434,0.45454545454545453,0.48484848484848486,0.46464646464646464,0.46464646464646464,0.6161616161616161,261.19279689600614,15376.610373108553,0.46464646464646464,0.6161616161616161,261.19279689600614,15376.610373108553,
200.0,recurrent,20260726,0.75,71,18,0.6111111111111112,0.7777777777777778,0.7777777777777778,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.5555555555555556,373.7843398968024,2737.3157739714893,0.4444444444444444,0.5555555555555556,373.7843398968024,2737.3157739714893,
200.0,recurrent,20260726,0.75,85,104,0.6826923076923077,0.7211538461538461,0.75,0.38461538461538464,0.40384615384615385,0.4230769230769231,0.40384615384615385,0.40384615384615385,0.5192307692307693,757.2600041850749,11846.862066177382,0.40384615384615385,0.5192307692307693,757.2600041850749,11846.862066177382,
200.0,recurrent,20260726,0.75,88,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.75,356.6008687740358,3763.357344952979,0.4166666666666667,0.75,356.6008687740358,3763.357344952979,
200.0,recurrent,20260726,0.75,89,15,0.4,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.6,0.6,0.6,41.90436916654552,81998.25359175011,0.6,0.6,41.90436916654552,81998.25359175011,
200.0,recurrent,20260726,0.75,91,23,0.391304347826087,0.391304347826087,0.5652173913043478,0.34782608695652173,0.34782608695652173,0.4782608695652174,0.5652173913043478,0.5652173913043478,0.5652173913043478,146.20971832323002,9674.72896544618,0.5652173913043478,0.5652173913043478,146.20971832323002,9674.72896544618,
200.0,recurrent,20260726,0.75,92,36,0.3611111111111111,0.3611111111111111,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3611111111111111,0.3611111111111111,0.3611111111111111,0.4722222222222222,1905.4699994659973,10986.127947837422,0.3611111111111111,0.4722222222222222,1905.4699994659973,10986.127947837422,
200.0,recurrent,20260726,0.75,96,27,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5925925925925926,75.59991410149136,9032.19707839526,0.5555555555555556,0.5925925925925926,75.59991410149136,9032.19707839526,
200.0,recurrent,20260726,0.75,101,16,0.4375,0.5625,0.5625,0.375,0.5,0.5,0.4375,0.4375,0.6875,287.9195008489778,5078.9149529084325,0.4375,0.6875,287.9195008489778,5078.9149529084325,
200.0,recurrent,20260726,0.75,103,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.25,0.3333333333333333,0.5,0.5,0.8333333333333334,181.14402696077337,3031.8300364443016,0.5,0.8333333333333334,181.14402696077337,3031.8300364443016,
200.0,recurrent,20260726,0.75,112,47,0.7659574468085106,0.8085106382978723,0.8297872340425532,0.723404255319149,0.7659574468085106,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.851063829787234,31.280219475471856,1067.1670324322604,0.7872340425531915,0.851063829787234,31.280219475471856,1067.1670324322604,
200.0,recurrent,20260726,0.75,119,11,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,2271.7968962241107,11266.049529743104,0.36363636363636365,0.36363636363636365,2271.7968962241107,11266.049529743104,
200.0,recurrent,20260726,0.75,126,63,0.6190476190476191,0.6666666666666666,0.6984126984126984,0.5238095238095238,0.5555555555555556,0.5714285714285714,0.6031746031746031,0.6031746031746031,0.746031746031746,88.69521427788402,6837.3679388366445,0.6031746031746031,0.746031746031746,88.69521427788402,6837.3679388366445,
200.0,recurrent,20260726,0.75,134,16,0.3125,0.375,0.375,0.3125,0.375,0.375,0.5,0.5,0.75,190.06649349789961,4055.4902427748875,0.5,0.75,190.06649349789961,4055.4902427748875,
200.0,recurrent,20260726,0.75,144,120,0.6666666666666666,0.7416666666666667,0.7583333333333333,0.35833333333333334,0.4166666666666667,0.425,0.425,0.425,0.4583333333333333,1620.0275567396156,168672.8566363972,0.425,0.4583333333333333,1620.0275567396156,168672.8566363972,
200.0,recurrent,20260726,0.75,147,20,0.55,0.75,0.85,0.25,0.4,0.5,0.5,0.5,0.55,294.8975477079357,2338.612122263958,0.5,0.55,294.8975477079357,2338.612122263958,
200.0,recurrent,20260726,0.75,168,24,0.4583333333333333,0.75,0.875,0.4583333333333333,0.75,0.8333333333333334,0.875,0.875,0.875,32.800941413938645,2301.921984202235,0.875,0.875,32.800941413938645,2301.921984202235,
200.0,recurrent,20260726,0.75,179,18,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.5,2057.3947376736073,10576.84079971526,0.3333333333333333,0.5,2057.3947376736073,10576.84079971526,
200.0,recurrent,20260727,0.25,0,40,0.65,0.725,0.725,0.375,0.4,0.4,0.4,0.4,0.45,1050.5578639857767,16631.37298406474,0.4,0.45,1050.5578639857767,16631.37298406474,
200.0,recurrent,20260727,0.25,16,12,0.6666666666666666,0.75,0.75,0.16666666666666666,0.25,0.25,0.25,0.25,0.6666666666666666,511.2960462070779,6146.113094221477,0.25,0.6666666666666666,511.2960462070779,6146.113094221477,
200.0,recurrent,20260727,0.25,17,95,0.10526315789473684,0.4421052631578947,0.8210526315789474,0.010526315789473684,0.1368421052631579,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.28421052631578947,7920.5671794277005,8005.826604789274,0.2631578947368421,0.28421052631578947,7920.5671794277005,8005.826604789274,
200.0,recurrent,20260727,0.25,19,19,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.42105263157894735,1599.9120206125715,8188.983851286352,0.3157894736842105,0.42105263157894735,1599.9120206125715,8188.983851286352,
200.0,recurrent,20260727,0.25,20,33,0.7878787878787878,0.8484848484848485,0.8484848484848485,0.7575757575757576,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9393939393939394,43.41313083986541,494.3059774591884,0.8181818181818182,0.9393939393939394,43.41313083986541,494.3059774591884,
200.0,recurrent,20260727,0.25,24,24,0.7083333333333334,0.7083333333333334,0.75,0.625,0.625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,74.77524624552862,4901.153359676308,0.6666666666666666,0.8333333333333334,74.77524624552862,4901.153359676308,
200.0,recurrent,20260727,0.25,25,166,0.5060240963855421,0.5542168674698795,0.5783132530120482,0.2891566265060241,0.3132530120481928,0.3192771084337349,0.3192771084337349,0.3192771084337349,0.39156626506024095,4452.084769959662,853136.8887148938,0.3192771084337349,0.39156626506024095,4452.084769959662,853136.8887148938,
200.0,recurrent,20260727,0.25,26,11,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8181818181818182,60.37266951693065,7028.552819469041,0.6363636363636364,0.8181818181818182,60.37266951693065,7028.552819469041,
200.0,recurrent,20260727,0.25,28,16,0.4375,0.625,0.6875,0.4375,0.625,0.625,0.6875,0.6875,0.75,16.58978358271841,19454.788722986617,0.6875,0.75,16.58978358271841,19454.788722986617,
200.0,recurrent,20260727,0.25,29,11,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,36.996644998914675,8734.389907119541,0.8181818181818182,0.8181818181818182,36.996644998914675,8734.389907119541,
200.0,recurrent,20260727,0.25,35,19,0.47368421052631576,0.7368421052631579,0.7368421052631579,0.42105263157894735,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,5.536747478390478,5390.825247384065,0.6842105263157895,0.6842105263157895,5.536747478390478,5390.825247384065,
200.0,recurrent,20260727,0.25,36,18,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.6666666666666666,327.33833822021893,28657.797170932965,0.4444444444444444,0.6666666666666666,327.33833822021893,28657.797170932965,
200.0,recurrent,20260727,0.25,37,37,0.16216216216216217,0.24324324324324326,0.24324324324324326,0.13513513513513514,0.1891891891891892,0.1891891891891892,0.16216216216216217,0.16216216216216217,0.21621621621621623,6466.051866959493,16706.603692342822,0.16216216216216217,0.21621621621621623,6466.051866959493,16706.603692342822,
200.0,recurrent,20260727,0.25,38,26,0.4230769230769231,0.46153846153846156,0.5,0.2692307692307692,0.3076923076923077,0.3076923076923077,0.2692307692307692,0.2692307692307692,0.46153846153846156,2117.8024410650833,9754.56175129847,0.2692307692307692,0.46153846153846156,2117.8024410650833,9754.56175129847,
200.0,recurrent,20260727,0.25,39,56,0.5535714285714286,0.6428571428571429,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.25,0.25,0.3392857142857143,9450.42947788512,19915.040937069985,0.25,0.3392857142857143,9450.42947788512,19915.040937069985,
200.0,recurrent,20260727,0.25,51,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.45454545454545453,1408.1629984889803,19392.9514626387,0.2727272727272727,0.45454545454545453,1408.1629984889803,19392.9514626387,
200.0,recurrent,20260727,0.25,52,25,0.28,0.36,0.44,0.0,0.0,0.0,0.0,0.0,0.0,4392.994692777249,8076.151226473846,0.0,0.0,4392.994692777249,8076.151226473846,
200.0,recurrent,20260727,0.25,62,145,0.503448275862069,0.6,0.6758620689655173,0.3724137931034483,0.4413793103448276,0.5103448275862069,0.3586206896551724,0.3586206896551724,0.6413793103448275,484.96820545308856,13036.591893962692,0.3586206896551724,0.6413793103448275,484.96820545308856,13036.591893962692,
200.0,recurrent,20260727,0.25,65,30,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.3,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1671.0555791186373,2898.176318414745,0.36666666666666664,0.36666666666666664,1671.0555791186373,2898.176318414745,
200.0,recurrent,20260727,0.25,68,99,0.47474747474747475,0.5959595959595959,0.6363636363636364,0.35353535353535354,0.45454545454545453,0.48484848484848486,0.46464646464646464,0.46464646464646464,0.6060606060606061,264.08128674386757,12233.153429738699,0.46464646464646464,0.6060606060606061,264.08128674386757,12233.153429738699,
200.0,recurrent,20260727,0.25,71,18,0.6111111111111112,0.7777777777777778,0.7777777777777778,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.5,0.5,0.6111111111111112,245.06679726463886,2737.3157739714893,0.5,0.6111111111111112,245.06679726463886,2737.3157739714893,
200.0,recurrent,20260727,0.25,85,104,0.6826923076923077,0.7211538461538461,0.75,0.1346153846153846,0.15384615384615385,0.16346153846153846,0.15384615384615385,0.15384615384615385,0.25,11471.64409512029,11852.271909693129,0.15384615384615385,0.25,11471.64409512029,11852.271909693129,
200.0,recurrent,20260727,0.25,88,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,741.0780115917524,4800.3438676549495,0.3333333333333333,0.6666666666666666,741.0780115917524,4800.3438676549495,
200.0,recurrent,20260727,0.25,89,15,0.4,0.6666666666666666,0.7333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10204.583044710269,81998.25359175011,0.3333333333333333,0.3333333333333333,10204.583044710269,81998.25359175011,
200.0,recurrent,20260727,0.25,91,23,0.391304347826087,0.391304347826087,0.5652173913043478,0.30434782608695654,0.30434782608695654,0.391304347826087,0.43478260869565216,0.43478260869565216,0.43478260869565216,1815.2778367867504,12460.491358827154,0.43478260869565216,0.43478260869565216,1815.2778367867504,12460.491358827154,
200.0,recurrent,20260727,0.25,92,36,0.3611111111111111,0.3611111111111111,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.3055555555555556,0.3055555555555556,0.3055555555555556,0.4444444444444444,2329.814002891058,10994.4538484623,0.3055555555555556,0.4444444444444444,2329.814002891058,10994.4538484623,
200.0,recurrent,20260727,0.25,96,27,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.37037037037037035,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.4444444444444444,1675.2334014346936,9032.19707839526,0.4074074074074074,0.4444444444444444,1675.2334014346936,9032.19707839526,
200.0,recurrent,20260727,0.25,101,16,0.4375,0.5625,0.5625,0.4375,0.5625,0.5625,0.5,0.5,0.6875,199.9534729547179,4847.327419486684,0.5,0.6875,199.9534729547179,4847.327419486684,
200.0,recurrent,20260727,0.25,103,12,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,1990.1996990636753,7327.348441067316,0.3333333333333333,0.5,1990.1996990636753,7327.348441067316,
200.0,recurrent,20260727,0.25,112,47,0.7659574468085106,0.8085106382978723,0.8297872340425532,0.723404255319149,0.7659574468085106,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.851063829787234,31.280219475471856,1068.2448526712633,0.7872340425531915,0.851063829787234,31.280219475471856,1068.2448526712633,
200.0,recurrent,20260727,0.25,119,11,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,2280.06893683747,12348.427332831538,0.36363636363636365,0.36363636363636365,2280.06893683747,12348.427332831538,
200.0,recurrent,20260727,0.25,126,63,0.6190476190476191,0.6666666666666666,0.6984126984126984,0.4444444444444444,0.4444444444444444,0.47619047619047616,0.5079365079365079,0.5079365079365079,0.6349206349206349,169.0682927800124,6833.125414602396,0.5079365079365079,0.6349206349206349,169.0682927800124,6833.125414602396,
200.0,recurrent,20260727,0.25,134,16,0.3125,0.375,0.375,0.125,0.125,0.125,0.1875,0.1875,0.3125,2587.4478846114253,3127.2094463026983,0.1875,0.3125,2587.4478846114253,3127.2094463026983,
200.0,recurrent,20260727,0.25,144,120,0.6666666666666666,0.7416666666666667,0.7583333333333333,0.15833333333333333,0.2,0.20833333333333334,0.21666666666666667,0.21666666666666667,0.24166666666666667,1799.5173548064067,219100.80939661377,0.21666666666666667,0.24166666666666667,1799.5173548064067,219100.80939661377,
200.0,recurrent,20260727,0.25,147,20,0.55,0.75,0.85,0.1,0.15,0.15,0.15,0.15,0.15,2304.7469482080833,4177.173575700167,0.15,0.15,2304.7469482080833,4177.173575700167,
200.0,recurrent,20260727,0.25,168,24,0.4583333333333333,0.75,0.875,0.4166666666666667,0.7083333333333334,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,35.57752252392417,9223.117716795881,0.8333333333333334,0.8333333333333334,35.57752252392417,9223.117716795881,
200.0,recurrent,20260727,0.25,179,18,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,8976.195708998857,10724.13643437838,0.2222222222222222,0.3333333333333333,8976.195708998857,10724.13643437838,
200.0,recurrent,20260727,0.5,0,40,0.65,0.725,0.725,0.35,0.375,0.375,0.375,0.375,0.45,1038.9941142849198,14442.68066639284,0.375,0.45,1038.9941142849198,14442.68066639284,
200.0,recurrent,20260727,0.5,16,12,0.6666666666666666,0.75,0.75,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,479.16403306709225,11927.39885762996,0.3333333333333333,0.6666666666666666,479.16403306709225,11927.39885762996,
200.0,recurrent,20260727,0.5,17,95,0.10526315789473684,0.4421052631578947,0.8210526315789474,0.05263157894736842,0.16842105263157894,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.30526315789473685,7949.22669833231,8011.435414157531,0.2631578947368421,0.30526315789473685,7949.22669833231,8011.435414157531,
200.0,recurrent,20260727,0.5,19,19,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.631578947368421,439.33259681688327,3477.5903920953847,0.47368421052631576,0.631578947368421,439.33259681688327,3477.5903920953847,
200.0,recurrent,20260727,0.5,20,33,0.7878787878787878,0.8484848484848485,0.8484848484848485,0.696969696969697,0.7575757575757576,0.7575757575757576,0.7878787878787878,0.7878787878787878,0.9090909090909091,58.20585083407952,575.5211579520585,0.7878787878787878,0.9090909090909091,58.20585083407952,575.5211579520585,
200.0,recurrent,20260727,0.5,24,24,0.7083333333333334,0.7083333333333334,0.75,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.75,0.75,0.9166666666666666,73.8876999075359,592.4055827092028,0.75,0.9166666666666666,73.8876999075359,592.4055827092028,
200.0,recurrent,20260727,0.5,25,166,0.5060240963855421,0.5542168674698795,0.5783132530120482,0.3493975903614458,0.3795180722891566,0.39156626506024095,0.3795180722891566,0.3795180722891566,0.46987951807228917,1483.1966793521742,55465.22806795648,0.3795180722891566,0.46987951807228917,1483.1966793521742,55465.22806795648,
200.0,recurrent,20260727,0.5,26,11,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7272727272727273,84.42702220742522,7028.552819469041,0.5454545454545454,0.7272727272727273,84.42702220742522,7028.552819469041,
200.0,recurrent,20260727,0.5,28,16,0.4375,0.625,0.6875,0.375,0.5625,0.5625,0.625,0.625,0.6875,24.176107614373052,19656.447087807854,0.625,0.6875,24.176107614373052,19656.447087807854,
200.0,recurrent,20260727,0.5,29,11,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,33.28795689739256,47.8115299849947,0.9090909090909091,0.9090909090909091,33.28795689739256,47.8115299849947,
200.0,recurrent,20260727,0.5,35,19,0.47368421052631576,0.7368421052631579,0.7368421052631579,0.42105263157894735,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,5.536747478390478,5390.825247384065,0.6842105263157895,0.6842105263157895,5.536747478390478,5390.825247384065,
200.0,recurrent,20260727,0.5,36,18,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.6666666666666666,327.33833822021893,28657.797170932965,0.4444444444444444,0.6666666666666666,327.33833822021893,28657.797170932965,
200.0,recurrent,20260727,0.5,37,37,0.16216216216216217,0.24324324324324326,0.24324324324324326,0.16216216216216217,0.21621621621621623,0.21621621621621623,0.1891891891891892,0.1891891891891892,0.24324324324324326,7052.397104740257,16706.603692342822,0.1891891891891892,0.24324324324324326,7052.397104740257,16706.603692342822,
200.0,recurrent,20260727,0.5,38,26,0.4230769230769231,0.46153846153846156,0.5,0.2692307692307692,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.5,1784.782713685309,9537.062980312425,0.3076923076923077,0.5,1784.782713685309,9537.062980312425,
200.0,recurrent,20260727,0.5,39,56,0.5535714285714286,0.6428571428571429,0.6428571428571429,0.4107142857142857,0.48214285714285715,0.48214285714285715,0.5357142857142857,0.5357142857142857,0.625,106.80820070910741,9583.895229421067,0.5357142857142857,0.625,106.80820070910741,9583.895229421067,
200.0,recurrent,20260727,0.5,51,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.5454545454545454,510.5752759746997,3301.313995536748,0.36363636363636365,0.5454545454545454,510.5752759746997,3301.313995536748,
200.0,recurrent,20260727,0.5,52,25,0.28,0.36,0.44,0.04,0.04,0.04,0.04,0.04,0.04,4389.455830017047,10304.41865725266,0.04,0.04,4389.455830017047,10304.41865725266,
200.0,recurrent,20260727,0.5,62,145,0.503448275862069,0.6,0.6758620689655173,0.3724137931034483,0.45517241379310347,0.5310344827586206,0.3586206896551724,0.3586206896551724,0.6620689655172414,441.5371950036267,6167.152923452863,0.3586206896551724,0.6620689655172414,441.5371950036267,6167.152923452863,
200.0,recurrent,20260727,0.5,65,30,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.5,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6666666666666666,94.67791667215633,2916.963061425287,0.6333333333333333,0.6666666666666666,94.67791667215633,2916.963061425287,
200.0,recurrent,20260727,0.5,68,99,0.47474747474747475,0.5959595959595959,0.6363636363636364,0.35353535353535354,0.45454545454545453,0.48484848484848486,0.46464646464646464,0.46464646464646464,0.6161616161616161,261.19279689600614,12102.438351638497,0.46464646464646464,0.6161616161616161,261.19279689600614,12102.438351638497,
200.0,recurrent,20260727,0.5,71,18,0.6111111111111112,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,373.7843398968024,2737.3157739714893,0.4444444444444444,0.5555555555555556,373.7843398968024,2737.3157739714893,
