catalog_eps_m,method,ratio,seeds,n_mean,n_sd,n_min,n_max,coverage_r80_mean,coverage_r80_sd,coverage_r80_min,coverage_r80_max,coverage_r90_mean,coverage_r90_sd,coverage_r90_min,coverage_r90_max,coverage_r95_mean,coverage_r95_sd,coverage_r95_min,coverage_r95_max,hit_r80_mean,hit_r80_sd,hit_r80_min,hit_r80_max,hit_r90_mean,hit_r90_sd,hit_r90_min,hit_r90_max,hit_r95_mean,hit_r95_sd,hit_r95_min,hit_r95_max,hit_fixed_200m_mean,hit_fixed_200m_sd,hit_fixed_200m_min,hit_fixed_200m_max,within_200m_mean,within_200m_sd,within_200m_min,within_200m_max,within_1000m_mean,within_1000m_sd,within_1000m_min,within_1000m_max,median_error_m_mean,median_error_m_sd,median_error_m_min,median_error_m_max,p90_error_m_mean,p90_error_m_sd,p90_error_m_min,p90_error_m_max,native_within_200m_mean,native_within_200m_sd,native_within_200m_min,native_within_200m_max,native_within_1000m_mean,native_within_1000m_sd,native_within_1000m_min,native_within_1000m_max,native_median_error_m_mean,native_median_error_m_sd,native_median_error_m_min,native_median_error_m_max,native_p90_error_m_mean,native_p90_error_m_sd,native_p90_error_m_min,native_p90_error_m_max,median_query_runtime_ms_mean,median_query_runtime_ms_sd,median_query_runtime_ms_min,median_query_runtime_ms_max
100.0,nearest_known_destination_to_current_point,0.5,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.10576271186440678,0.0,0.10576271186440678,0.10576271186440678,0.11796610169491525,0.0,0.11796610169491525,0.11796610169491525,0.12406779661016949,0.0,0.12406779661016949,0.12406779661016949,0.14779661016949153,0.0,0.14779661016949153,0.14779661016949153,0.15661016949152542,0.0,0.15661016949152542,0.15661016949152542,0.3857627118644068,0.0,0.3857627118644068,0.3857627118644068,1987.3005334863617,0.0,1987.3005334863617,1987.3005334863617,12881.088826402196,0.0,12881.088826402196,12881.088826402196,0.15728813559322033,0.0,0.15728813559322033,0.15728813559322033,0.38508474576271184,0.0,0.38508474576271184,0.38508474576271184,1987.3005334863617,0.0,1987.3005334863617,1987.3005334863617,12881.088826402196,0.0,12881.088826402196,12881.088826402196,0.0,0.0,0.0,0.0
100.0,nearest_known_destination_to_current_point,0.66,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.15932203389830507,0.0,0.15932203389830507,0.15932203389830507,0.1769491525423729,0.0,0.1769491525423729,0.1769491525423729,0.18847457627118644,0.0,0.18847457627118644,0.18847457627118644,0.22576271186440677,0.0,0.22576271186440677,0.22576271186440677,0.2393220338983051,0.0,0.2393220338983051,0.2393220338983051,0.48,0.0,0.48,0.48,1179.4514999450441,0.0,1179.4514999450441,1179.4514999450441,11847.5275598809,0.0,11847.5275598809,11847.5275598809,0.24,0.0,0.24,0.24,0.48,0.0,0.48,0.48,1179.4514999450441,0.0,1179.4514999450441,1179.4514999450441,11847.272127220096,0.0,11847.272127220096,11847.272127220096,0.0,0.0,0.0,0.0
100.0,nearest_known_destination_to_current_point,0.75,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.2040677966101695,0.0,0.2040677966101695,0.2040677966101695,0.22983050847457628,0.0,0.22983050847457628,0.22983050847457628,0.24745762711864408,0.0,0.24745762711864408,0.24745762711864408,0.2983050847457627,0.0,0.2983050847457627,0.2983050847457627,0.31254237288135595,0.0,0.31254237288135595,0.31254237288135595,0.5477966101694915,0.0,0.5477966101694915,0.5477966101694915,731.7802422754621,0.0,731.7802422754621,731.7802422754621,10958.915217442991,0.0,10958.915217442991,10958.915217442991,0.31254237288135595,0.0,0.31254237288135595,0.31254237288135595,0.5477966101694915,0.0,0.5477966101694915,0.5477966101694915,731.7802422754621,0.0,731.7802422754621,731.7802422754621,10958.915217442991,0.0,10958.915217442991,10958.915217442991,0.0,0.0,0.0,0.0
100.0,probabilistic_grid_pattern_retrieval,0.25,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.31389830508474575,0.0,0.31389830508474575,0.31389830508474575,0.3559322033898305,0.0,0.3559322033898305,0.3559322033898305,0.38101694915254236,0.0,0.38101694915254236,0.38101694915254236,0.4101694915254237,0.0,0.4101694915254237,0.4101694915254237,0.456271186440678,0.0,0.456271186440678,0.456271186440678,0.5749152542372882,0.0,0.5749152542372882,0.5749152542372882,392.15941127469927,0.0,392.15941127469927,392.15941127469927,12665.329168466626,0.0,12665.329168466626,12665.329168466626,0.4583050847457627,0.0,0.4583050847457627,0.4583050847457627,0.5749152542372882,0.0,0.5749152542372882,0.5749152542372882,382.8685817065535,0.0,382.8685817065535,382.8685817065535,12665.329168466626,0.0,12665.329168466626,12665.329168466626,0.1312755048274994,0.0,0.1312755048274994,0.1312755048274994
100.0,probabilistic_grid_pattern_retrieval,0.5,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.3227118644067797,0.0,0.3227118644067797,0.3227118644067797,0.36474576271186443,0.0,0.36474576271186443,0.36474576271186443,0.3891525423728814,0.0,0.3891525423728814,0.3891525423728814,0.41966101694915253,0.0,0.41966101694915253,0.41966101694915253,0.45559322033898303,0.0,0.45559322033898303,0.45559322033898303,0.5864406779661017,0.0,0.5864406779661017,0.5864406779661017,355.1705009029146,0.0,355.1705009029146,355.1705009029146,11848.244699414587,0.0,11848.244699414587,11848.244699414587,0.4576271186440678,0.0,0.4576271186440678,0.4576271186440678,0.5864406779661017,0.0,0.5864406779661017,0.5864406779661017,355.8179830088973,0.0,355.8179830088973,355.8179830088973,11847.989266753784,0.0,11847.989266753784,11847.989266753784,0.1298133283853531,0.0,0.1298133283853531,0.1298133283853531
100.0,probabilistic_grid_pattern_retrieval,0.66,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.33491525423728813,0.0,0.33491525423728813,0.33491525423728813,0.37898305084745765,0.0,0.37898305084745765,0.37898305084745765,0.4040677966101695,0.0,0.4040677966101695,0.4040677966101695,0.4406779661016949,0.0,0.4406779661016949,0.4406779661016949,0.4766101694915254,0.0,0.4766101694915254,0.4766101694915254,0.6135593220338983,0.0,0.6135593220338983,0.6135593220338983,276.1590732833263,0.0,276.1590732833263,276.1590732833263,11016.755747568453,0.0,11016.755747568453,11016.755747568453,0.4786440677966102,0.0,0.4786440677966102,0.4786440677966102,0.6135593220338983,0.0,0.6135593220338983,0.6135593220338983,266.40399359983496,0.0,266.40399359983496,266.40399359983496,11027.231421743985,0.0,11027.231421743985,11027.231421743985,0.1317104324698448,0.0,0.1317104324698448,0.1317104324698448
100.0,probabilistic_grid_pattern_retrieval,0.75,1,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.3464406779661017,0.0,0.3464406779661017,0.3464406779661017,0.39322033898305087,0.0,0.39322033898305087,0.39322033898305087,0.4189830508474576,0.0,0.4189830508474576,0.4189830508474576,0.4589830508474576,0.0,0.4589830508474576,0.4589830508474576,0.4935593220338983,0.0,0.4935593220338983,0.4935593220338983,0.6311864406779661,0.0,0.6311864406779661,0.6311864406779661,214.49408906648452,0.0,214.49408906648452,214.49408906648452,11169.846767989031,0.0,11169.846767989031,11169.846767989031,0.49491525423728816,0.0,0.49491525423728816,0.49491525423728816,0.6311864406779661,0.0,0.6311864406779661,0.6311864406779661,213.70873728201914,0.0,213.70873728201914,213.70873728201914,11174.0336943927,0.0,11174.0336943927,11174.0336943927,0.1329770311713218,0.0,0.1329770311713218,0.1329770311713218
100.0,tsmini,0.25,5,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.2501694915254237,0.021277769256237575,0.2122033898305085,0.26169491525423727,0.2821694915254237,0.02295293261810634,0.24135593220338983,0.29627118644067796,0.3023728813559322,0.02280023284176304,0.26169491525423727,0.3152542372881356,0.33138983050847454,0.023750111507320745,0.2894915254237288,0.3464406779661017,0.36162711864406777,0.027036315709354344,0.31389830508474575,0.38033898305084746,0.5010169491525425,0.02682467788933738,0.4542372881355932,0.5186440677966102,1014.4478777151778,340.3255390923094,808.7348703447396,1618.1611937463788,14134.479866582935,648.9472577364826,13148.757579012,14954.112349078358,0.3609491525423728,0.02755413047605195,0.31254237288135595,0.38101694915254236,0.5019661016949153,0.026642428896849868,0.45559322033898303,0.52,1012.2136450961638,336.96341577264496,816.3767112916746,1611.1624068208173,14129.790537527011,639.5831031550771,13148.757579012,14924.31582543547,0.038523413240909535,0.0022928013114476144,0.0364696606993675,0.0424208119511604
100.0,tsmini,0.5,5,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.2828474576271186,0.01654014989231393,0.2576271186440678,0.303728813559322,0.31905084745762713,0.015671139145761747,0.29627118644067796,0.3403389830508475,0.33966101694915257,0.01324205083703364,0.3213559322033898,0.3586440677966102,0.3682711864406779,0.014520191688687956,0.3464406779661017,0.3871186440677966,0.4004067796610169,0.014014397324742654,0.37966101694915255,0.4189830508474576,0.5616271186440678,0.01862001530171913,0.5301694915254237,0.5776271186440678,580.6298301899419,116.99797988775387,491.71414940135594,786.2001025744896,13094.111381305394,486.5693071108294,12433.992395043228,13801.96824902869,0.40013559322033904,0.014183919343406,0.37898305084745765,0.4189830508474576,0.5608135593220339,0.0188274494456513,0.5288135593220339,0.576271186440678,562.5935138753775,128.1011746812824,461.3677922565838,786.9264116515966,13073.658177946278,478.4917121050578,12411.859981793243,13759.062787319283,0.03815311938524242,0.0007854505374085294,0.0370601192116737,0.0387756153941154
100.0,tsmini,0.66,5,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.29803389830508475,0.007327054148396626,0.2888135593220339,0.3077966101694915,0.33667796610169487,0.007798083869565074,0.3254237288135593,0.3464406779661017,0.3583728813559322,0.006873921006446953,0.34983050847457625,0.36745762711864405,0.3911864406779661,0.007655315112295743,0.38169491525423727,0.40135593220338983,0.43023728813559325,0.010388600032205002,0.41220338983050847,0.4386440677966102,0.5943050847457627,0.016926085998985246,0.5647457627118644,0.607457627118644,407.57205566321636,73.05392413565602,366.4691054728587,537.8464134892869,12738.88980816936,189.89494498880168,12513.513288838738,12918.984603723455,0.42806779661016947,0.010288568387847571,0.4101694915254237,0.43457627118644065,0.5940338983050848,0.017006006340461715,0.5640677966101695,0.6061016949152542,403.67250725474486,68.13814325438416,371.17684984120825,525.495689956754,12745.626372251181,191.8373300301327,12529.766680749663,12944.362010421051,0.0383093953132629,0.0002907551192383182,0.038103200495243,0.0388193875551223
100.0,tsmini,0.75,5,1475.0,0.0,1475.0,1475.0,0.48338983050847456,0.0,0.48338983050847456,0.48338983050847456,0.5532203389830509,0.0,0.5532203389830509,0.5532203389830509,0.591864406779661,0.0,0.591864406779661,0.591864406779661,0.30820338983050843,0.0076493085871557065,0.30101694915254235,0.31864406779661014,0.3495593220338983,0.007588981867908188,0.3430508474576271,0.36,0.3715254237288136,0.007803975886929725,0.36610169491525424,0.38305084745762713,0.4085423728813559,0.011063526053348574,0.39796610169491525,0.4257627118644068,0.4454237288135593,0.013189882344639811,0.4311864406779661,0.46576271186440676,0.6143728813559323,0.016781544150451178,0.5905084745762712,0.6345762711864407,336.99120280205136,65.24831041734018,265.2833452204536,441.8732619324788,12169.847742789343,266.92219373702966,11878.582580587168,12559.133245743846,0.4447457627118644,0.014381832837692492,0.43050847457627117,0.46847457627118644,0.6136949152542372,0.017260862502138298,0.5898305084745763,0.6352542372881356,331.18162603409417,60.68389368751153,263.2950111633751,428.5518153997562,12173.573799826767,264.0209665784651,11904.94592268732,12568.2653296925,0.03882106393575664,0.0007663515573104239,0.0379402190446853,0.0396380200982093
200.0,recurrent,0.25,5,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.30901694915254235,0.011429310108684214,0.2888135593220339,0.31661016949152543,0.37220338983050844,0.015437691575234853,0.34576271186440677,0.38305084745762713,0.40583050847457625,0.01907724812834733,0.3742372881355932,0.4216949152542373,0.39661016949152544,0.018254795956388147,0.36610169491525424,0.4128813559322034,0.39661016949152544,0.018254795956388147,0.36610169491525424,0.4128813559322034,0.5096949152542373,0.026381507020425767,0.46915254237288134,0.536271186440678,925.8120479325459,413.49971092773774,595.8215603607042,1609.964337209993,12876.593489835304,382.4274098120094,12193.607607421745,13085.047875763625,0.39661016949152544,0.018254795956388147,0.36610169491525424,0.4128813559322034,0.5096949152542373,0.026381507020425767,0.46915254237288134,0.536271186440678,925.8120479325459,413.49971092773774,595.8215603607042,1609.964337209993,12876.593489835304,382.4274098120094,12193.607607421745,13085.047875763625,,,,
200.0,recurrent,0.5,5,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.34535593220338984,0.004832143642360805,0.3389830508474576,0.3525423728813559,0.4103050847457627,0.008922404814298087,0.39796610169491525,0.4223728813559322,0.4454237288135593,0.014261480656245861,0.4277966101694915,0.46372881355932205,0.43579661016949156,0.014118959444663659,0.4176271186440678,0.4549152542372881,0.43579661016949156,0.014118959444663659,0.4176271186440678,0.4549152542372881,0.5549830508474576,0.02005221566459592,0.5335593220338983,0.5823728813559322,505.8780715345139,98.20911795993122,382.8685817065535,626.1905655701017,11881.512038033494,61.06733045139691,11839.56295448433,11989.381283895036,0.43579661016949156,0.014118959444663659,0.4176271186440678,0.4549152542372881,0.5549830508474576,0.02005221566459592,0.5335593220338983,0.5823728813559322,505.8780715345139,98.20911795993122,382.8685817065535,626.1905655701017,11881.512038033494,61.06733045139691,11839.56295448433,11989.381283895036,,,,
200.0,recurrent,0.66,5,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.36542372881355933,0.010963363816133031,0.34711864406779663,0.376271186440678,0.4363389830508474,0.01506549905268347,0.4101694915254237,0.44813559322033897,0.4747118644067797,0.01846384387376195,0.4440677966101695,0.48745762711864404,0.4649491525423729,0.018973363145450093,0.43389830508474575,0.4793220338983051,0.4649491525423729,0.018973363145450093,0.43389830508474575,0.4793220338983051,0.5877966101694915,0.020350279348886283,0.5559322033898305,0.6040677966101695,345.8493557254232,96.40287619699693,273.52584446215343,501.881601159493,11657.789708952554,334.98743918450333,11072.772341002348,11875.248839956948,0.4649491525423729,0.018973363145450093,0.43389830508474575,0.4793220338983051,0.5877966101694915,0.020350279348886283,0.5559322033898305,0.6040677966101695,345.8493557254232,96.40287619699693,273.52584446215343,501.881601159493,11657.789708952554,334.98743918450333,11072.772341002348,11875.248839956948,,,,
200.0,recurrent,0.75,5,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.36894915254237287,0.006562627818484098,0.3586440677966102,0.3735593220338983,0.4425762711864406,0.010286334413575701,0.4277966101694915,0.4535593220338983,0.48393220338983045,0.01625281448678171,0.4616949152542373,0.5037288135593221,0.4732203389830508,0.017204850902304437,0.45016949152542374,0.49491525423728816,0.4734915254237288,0.017328633191814827,0.45016949152542374,0.49559322033898306,0.6017627118644067,0.01806878236888606,0.5749152542372882,0.6210169491525424,303.95743024668366,79.60050675448036,209.30037224193305,410.8375997679558,11458.19160269539,493.45222804830286,10629.808564655268,11838.719243459363,0.4734915254237288,0.017328633191814827,0.45016949152542374,0.49559322033898306,0.6017627118644067,0.01806878236888606,0.5749152542372882,0.6210169491525424,303.95743024668366,79.60050675448036,209.30037224193305,410.8375997679558,11458.19160269539,493.45222804830286,10629.808564655268,11838.719243459363,,,,
200.0,current_position_only_personal_retrieval,0.25,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.2555932203389831,0.0,0.2555932203389831,0.2555932203389831,0.29898305084745763,0.0,0.29898305084745763,0.29898305084745763,0.3220338983050847,0.0,0.3220338983050847,0.3220338983050847,0.3227118644067797,0.0,0.3227118644067797,0.3227118644067797,0.3233898305084746,0.0,0.3233898305084746,0.3233898305084746,0.4440677966101695,0.0,0.4440677966101695,0.4440677966101695,1728.9518139448335,0.0,1728.9518139448335,1728.9518139448335,14404.952677839674,0.0,14404.952677839674,14404.952677839674,0.303728813559322,0.0,0.303728813559322,0.303728813559322,0.44610169491525425,0.0,0.44610169491525425,0.44610169491525425,1719.1644998453296,0.0,1719.1644998453296,1719.1644998453296,14400.128461911829,0.0,14400.128461911829,14400.128461911829,0.0,0.0,0.0,0.0
200.0,current_position_only_personal_retrieval,0.5,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.2847457627118644,0.0,0.2847457627118644,0.2847457627118644,0.3335593220338983,0.0,0.3335593220338983,0.3335593220338983,0.36338983050847457,0.0,0.36338983050847457,0.36338983050847457,0.36338983050847457,0.0,0.36338983050847457,0.36338983050847457,0.36338983050847457,0.0,0.36338983050847457,0.36338983050847457,0.49559322033898306,0.0,0.49559322033898306,0.49559322033898306,1019.6493486843943,0.0,1019.6493486843943,1019.6493486843943,14898.795640181082,0.0,14898.795640181082,14898.795640181082,0.3464406779661017,0.0,0.3464406779661017,0.3464406779661017,0.4969491525423729,0.0,0.4969491525423729,0.4969491525423729,1018.8921180767987,0.0,1018.8921180767987,1018.8921180767987,14996.384938103756,0.0,14996.384938103756,14996.384938103756,0.0,0.0,0.0,0.0
200.0,current_position_only_personal_retrieval,0.66,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.34440677966101696,0.0,0.34440677966101696,0.34440677966101696,0.4074576271186441,0.0,0.4074576271186441,0.4074576271186441,0.43457627118644065,0.0,0.43457627118644065,0.43457627118644065,0.4447457627118644,0.0,0.4447457627118644,0.4447457627118644,0.4447457627118644,0.0,0.4447457627118644,0.4447457627118644,0.576271186440678,0.0,0.576271186440678,0.576271186440678,491.28508851315326,0.0,491.28508851315326,491.28508851315326,12502.486253147084,0.0,12502.486253147084,12502.486253147084,0.42983050847457627,0.0,0.42983050847457627,0.42983050847457627,0.5769491525423729,0.0,0.5769491525423729,0.5769491525423729,461.0654414048758,0.0,461.0654414048758,461.0654414048758,12502.291774422158,0.0,12502.291774422158,12502.291774422158,0.0,0.0,0.0,0.0
200.0,current_position_only_personal_retrieval,0.75,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.36338983050847457,0.0,0.36338983050847457,0.36338983050847457,0.43254237288135594,0.0,0.43254237288135594,0.43254237288135594,0.4610169491525424,0.0,0.4610169491525424,0.4610169491525424,0.47728813559322036,0.0,0.47728813559322036,0.47728813559322036,0.4786440677966102,0.0,0.4786440677966102,0.4786440677966102,0.6183050847457627,0.0,0.6183050847457627,0.6183050847457627,283.996356539751,0.0,283.996356539751,283.996356539751,11584.454248003245,0.0,11584.454248003245,11584.454248003245,0.46779661016949153,0.0,0.46779661016949153,0.46779661016949153,0.6203389830508474,0.0,0.6203389830508474,0.6203389830508474,302.54903850943555,0.0,302.54903850943555,302.54903850943555,11605.20830003885,0.0,11605.20830003885,11605.20830003885,0.0,0.0,0.0,0.0
200.0,geometric_retrieval,0.25,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.32,0.0,0.32,0.32,0.3708474576271186,0.0,0.3708474576271186,0.3708474576271186,0.4047457627118644,0.0,0.4047457627118644,0.4047457627118644,0.4054237288135593,0.0,0.4054237288135593,0.4054237288135593,0.4067796610169492,0.0,0.4067796610169492,0.4067796610169492,0.5335593220338983,0.0,0.5335593220338983,0.5335593220338983,739.9540124145913,0.0,739.9540124145913,739.9540124145913,13148.757579012,0.0,13148.757579012,13148.757579012,0.3864406779661017,0.0,0.3864406779661017,0.3864406779661017,0.5328813559322034,0.0,0.5328813559322034,0.5328813559322034,738.367062485375,0.0,738.367062485375,738.367062485375,13148.757579012,0.0,13148.757579012,13148.757579012,0.2696271985769272,0.0,0.2696271985769272,0.2696271985769272
200.0,geometric_retrieval,0.5,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.3416949152542373,0.0,0.3416949152542373,0.3416949152542373,0.3911864406779661,0.0,0.3911864406779661,0.3911864406779661,0.423728813559322,0.0,0.423728813559322,0.423728813559322,0.4250847457627119,0.0,0.4250847457627119,0.4250847457627119,0.4257627118644068,0.0,0.4257627118644068,0.4257627118644068,0.5742372881355933,0.0,0.5742372881355933,0.5742372881355933,526.3544956511631,0.0,526.3544956511631,526.3544956511631,11989.381283895036,0.0,11989.381283895036,11989.381283895036,0.41084745762711866,0.0,0.41084745762711866,0.41084745762711866,0.5735593220338983,0.0,0.5735593220338983,0.5735593220338983,490.90008040382844,0.0,490.90008040382844,490.90008040382844,11991.873189371681,0.0,11991.873189371681,11991.873189371681,0.2678632736206054,0.0,0.2678632736206054,0.2678632736206054
200.0,geometric_retrieval,0.66,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.36203389830508476,0.0,0.36203389830508476,0.36203389830508476,0.41694915254237286,0.0,0.41694915254237286,0.41694915254237286,0.45152542372881355,0.0,0.45152542372881355,0.45152542372881355,0.45220338983050845,0.0,0.45220338983050845,0.45220338983050845,0.4535593220338983,0.0,0.4535593220338983,0.4535593220338983,0.615593220338983,0.0,0.615593220338983,0.615593220338983,357.16509546560775,0.0,357.16509546560775,357.16509546560775,12078.638183663425,0.0,12078.638183663425,12078.638183663425,0.43796610169491523,0.0,0.43796610169491523,0.43796610169491523,0.616271186440678,0.0,0.616271186440678,0.616271186440678,368.0536849065263,0.0,368.0536849065263,368.0536849065263,12086.628961850865,0.0,12086.628961850865,12086.628961850865,0.2724993973970413,0.0,0.2724993973970413,0.2724993973970413
200.0,geometric_retrieval,0.75,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.38372881355932204,0.0,0.38372881355932204,0.38372881355932204,0.4406779661016949,0.0,0.4406779661016949,0.4406779661016949,0.4759322033898305,0.0,0.4759322033898305,0.4759322033898305,0.4786440677966102,0.0,0.4786440677966102,0.4786440677966102,0.48,0.0,0.48,0.48,0.6447457627118645,0.0,0.6447457627118645,0.6447457627118645,252.87011977760818,0.0,252.87011977760818,252.87011977760818,12374.498611289651,0.0,12374.498611289651,12374.498611289651,0.46779661016949153,0.0,0.46779661016949153,0.46779661016949153,0.6447457627118645,0.0,0.6447457627118645,0.6447457627118645,265.2833452204536,0.0,265.2833452204536,265.2833452204536,12427.750972200516,0.0,12427.750972200516,12427.750972200516,0.2718530595302582,0.0,0.2718530595302582,0.2718530595302582
200.0,last_observed_point,0.25,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.0840677966101695,0.0,0.0840677966101695,0.0840677966101695,0.0976271186440678,0.0,0.0976271186440678,0.0976271186440678,0.10305084745762712,0.0,0.10305084745762712,0.10305084745762712,0.10440677966101695,0.0,0.10440677966101695,0.10440677966101695,0.1064406779661017,0.0,0.1064406779661017,0.1064406779661017,0.28203389830508474,0.0,0.28203389830508474,0.28203389830508474,2864.359955920332,0.0,2864.359955920332,2864.359955920332,13951.276220104051,0.0,13951.276220104051,13951.276220104051,0.06779661016949153,0.0,0.06779661016949153,0.06779661016949153,0.2759322033898305,0.0,0.2759322033898305,0.2759322033898305,2712.0384175661534,0.0,2712.0384175661534,2712.0384175661534,12744.982573193975,0.0,12744.982573193975,12744.982573193975,0.0,0.0,0.0,0.0
200.0,last_observed_point,0.5,1,1475.0,0.0,1475.0,1475.0,0.5077966101694915,0.0,0.5077966101694915,0.5077966101694915,0.6081355932203389,0.0,0.6081355932203389,0.6081355932203389,0.6644067796610169,0.0,0.6644067796610169,0.6644067796610169,0.12406779661016949,0.0,0.12406779661016949,0.12406779661016949,0.1430508474576271,0.0,0.1430508474576271,0.1430508474576271,0.151864406779661,0.0,0.151864406779661,0.151864406779661,0.15661016949152542,0.0,0.15661016949152542,0.15661016949152542,0.15728813559322033,0.0,0.15728813559322033,0.15728813559322033,0.38508474576271184,0.0,0.38508474576271184,0.38508474576271184,1987.3005334863617,0.0,1987.3005334863617,1987.3005334863617,12881.088826402196,0.0,12881.088826402196,12881.088826402196,0.10576271186440678,0.0,0.10576271186440678,0.10576271186440678,0.36677966101694914,0.0,0.36677966101694914,0.36677966101694914,1815.9743099945904,0.0,1815.9743099945904,1815.9743099945904,11969.500612332258,0.0,11969.500612332258,11969.500612332258,0.0,0.0,0.0,0.0
